ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.486779709,199.6777845,25396.01178,4.960558358,342.4535457,444.6785788,16.11543236,43.1420164,5.048833995,0
4.906491593,173.7791592,14786.1389,5.843756805,267.5611435,620.3468398,7.775895593,38.79430673,3.152344905,0
7.499844232,210.9850337,23707.4653,7.148518353,333.0735457,484.8433398,18.0819566,52.96746903,4.454476673,0
7.918087079,175.3372395,29565.71111,7.432179521,333.0735457,322.5334232,11.30924507,70.11674609,4.64004301,1
6.14301848,147.4719727,34865.32463,3.684462664,285.4551018,475.4452677,20.93935933,54.19852017,5.37040341,1
7.036752104,237.6773831,26009.07526,7.074531321,372.6002964,344.7679244,14.44223828,72.69624049,3.706601792,0
8.373170925,179.5214064,22022.62622,5.21504235,339.4922222,396.6966974,13.69708744,110.4310803,2.786329667,0
6.365497241,205.0565358,7040.737621,11.30283119,325.3285434,371.579634,16.35285801,74.31259212,5.125416576,1
7.390896679,219.3359778,25574.09172,8.76043438,333.0735457,553.0576632,17.73037119,60.59843161,4.325131645,0
7.0517858,211.0494061,30980.60079,10.09479601,333.0735457,315.1412672,20.39702184,56.65160379,4.268428858,0
7.078361074,198.412447,16648.60057,6.931095897,348.5479814,472.2760009,17.24961638,59.63089394,3.263464731,1
7.036752104,212.7053322,25626.48105,8.590184464,338.6635348,330.2533754,11.05283837,64.47200138,4.219225569,1
2.945469061,126.7481003,16829.39304,10.59739483,333.0735457,456.2331895,10.15713862,79.31055732,5.06998277,0
6.505872509,240.2879117,29534.69029,6.775277154,341.7282393,265.2511986,13.57022302,93.16646544,4.497528597,1
5.84866707,210.4412054,33095.3896,6.095883817,312.3757858,482.4519329,11.81333769,61.93507809,4.874534246,0
5.963479205,223.0316376,24435.64208,6.221292,305.9470125,284.4970261,15.18855694,40.14270489,3.727813323,0
6.174884306,193.0279603,23006.24222,8.098312326,340.2533542,297.1126211,13.47515849,78.32522668,3.623297793,0
6.991685153,152.9762171,20389.59382,2.648389907,331.2529164,460.1461742,15.48537787,69.67003777,3.72482356,1
7.036752104,222.9806296,32237.24543,5.924658815,336.6527027,526.7760806,9.842433247,77.24198417,4.006631571,0
6.316470521,187.030116,32651.80276,8.149177522,314.2083463,463.3412166,14.24342069,60.26917985,4.902735486,0
7.191024857,151.3066736,23781.32874,9.214409135,403.7884299,465.1268383,16.88421403,77.51544432,4.270645693,0
7.49651068,207.137328,39423.66606,8.494115369,325.4039934,569.5692234,14.3139868,66.6224851,3.363403258,0
7.036752104,169.7754752,37273.42922,8.027829882,240.8976289,454.5437655,18.62169782,63.51951581,3.573741106,1
7.990658239,211.2863423,26951.86265,7.510775727,333.0735457,638.0001823,13.94281239,69.39441775,3.160917459,1
6.975209178,175.4210394,35701.15532,5.494254342,290.0528022,401.0588017,10.28528265,66.4205789,5.25648355,1
7.036752104,253.0543889,28864.91028,8.524370962,364.7494824,479.6997629,15.82307429,70.75818969,4.697040686,0
9.895889213,210.6540407,13189.51938,4.945127888,333.0735457,481.1367926,11.76345297,49.85192787,3.813428659,0
6.867000691,184.248496,14464.11555,6.759352212,371.2838194,497.7037751,14.78286051,73.4334785,3.484120574,0
10.067633,144.6139557,39716.1318,4.503365936,390.9103283,415.0507563,17.65879359,66.6224851,3.776788997,0
7.795957801,239.2782545,27849.14209,6.47599443,356.1707021,484.1047845,18.69224837,50.12841529,4.25187617,1
7.220165553,204.7683905,15658.08628,3.842731892,333.0735457,407.3750465,15.15058155,64.98911647,4.398685036,0
6.876451043,190.8445136,21979.03167,5.630557592,363.8317057,349.1860855,9.55173234,68.41085133,4.545340927,1
7.036752104,164.3784333,15908.56187,11.20868834,333.0735457,360.8142964,17.23957738,60.17911856,4.380978304,0
5.800034177,181.453515,13028.68846,6.106764784,374.3577839,405.51722,15.77382535,35.33813349,4.074407572,1
5.519125656,168.728583,12531.60192,7.730722948,333.0735457,443.5703721,18.0990781,66.6224851,3.75899586,0
6.185951163,174.7961234,22198.92942,7.608495516,333.0735457,479.0918451,13.74428378,51.49711211,5.2057243,0
10.28937961,162.7802521,18869.21209,6.906496538,344.1876101,585.6795888,18.85714111,74.29377874,3.500166976,0
6.425873866,188.9802815,11965.39651,7.571122584,365.4536552,502.9910878,13.86648723,96.81811277,3.731936503,1
9.57822672,205.7487423,33080.58883,5.659847929,356.6983008,333.0699111,16.98496143,68.90608803,3.419238762,0
7.036752104,198.2344083,26486.18144,6.472958397,333.0735457,472.6937251,11.03223999,63.72979506,4.148611317,0
7.725192099,213.9513281,20461.75904,5.340318649,333.0735457,338.2142583,17.03246611,58.58745936,4.163325537,1
7.036752104,139.1697436,33784.82623,9.640520475,275.3319596,499.4281332,13.66448534,70.36836372,4.678745035,1
6.9641983,193.7532798,27408.49933,10.1846046,307.6945221,302.9404332,15.88964959,78.07673798,2.395683182,0
5.735358659,149.1716903,28628.15186,5.073073966,333.0735457,465.5548937,12.20195002,65.90985037,4.085054788,0
8.839583902,246.0664756,21179.76259,7.717662268,343.0473837,753.3426196,16.91790079,60.43603209,3.118039454,0
6.457097525,192.2649447,18340.04681,8.832137592,335.9701137,517.4321968,23.37326504,51.79709968,2.637364885,0
7.47102667,177.2336434,15736.58099,6.878354264,277.1098543,401.6182184,11.28570884,58.23611933,3.70797408,1
6.707685556,199.2853743,17435.34021,6.809945059,333.0735457,454.73241,14.58729016,81.37845107,3.822668715,1
7.036752104,210.0976079,23616.80462,4.46567696,365.9612578,421.8798537,14.53685225,76.15710337,2.29041112,1
5.276323544,186.3825903,42063.8744,6.862988075,319.8379854,312.0025326,18.96441809,71.39897598,3.883029041,0
10.48680842,185.0879142,26453.00335,9.548769015,392.3462516,455.7438446,15.97601765,47.40009252,3.804352132,1
5.966000489,194.796221,17350.05853,4.466577191,404.6099821,406.8063023,11.53998664,48.17335938,4.177139266,1
8.618653849,257.595883,11595.35498,6.39993325,333.0735457,343.7400072,15.33116646,75.6874006,4.141341849,0
7.038347517,199.5979428,23951.10599,8.229992839,320.4837541,419.6622002,11.96407193,63.92555422,4.575578405,0
7.036752104,263.8576754,16670.99601,7.758237007,333.0735457,427.8114563,17.15196898,77.81069949,4.304051632,1
6.044671753,150.6710211,13593.60002,6.456238477,401.737392,392.2067414,19.82739182,43.56429261,4.914883756,1
7.036752104,115.3929794,46077.35849,5.289306682,437.5922998,422.0173564,10.80963195,53.61703537,4.21251085,0
9.802720782,98.77164353,27357.45674,9.218150393,323.1990765,512.4287308,14.16893351,59.45443977,2.764633881,1
5.729302912,162.8575851,34573.67879,5.654856361,415.2870722,297.6313652,13.99084222,76.74467672,3.556394812,1
5.29419539,234.2713991,26811.20307,3.611358232,369.6084647,570.9750271,12.77577329,44.67568257,3.522454093,0
7.036752104,237.0839483,35434.28006,7.617648684,381.3375272,365.0325034,13.4538722,33.43986771,3.825936697,1
6.745306715,218.424637,21871.8387,7.165509192,333.0735457,373.0501016,16.82661946,74.08607997,3.90235259,0
6.513016586,185.3385398,26262.54548,6.742150215,289.0143482,410.1013089,12.9246531,83.65219038,3.729960916,0
8.73352533,203.3961302,24578.42122,6.594144886,288.6784626,336.8246562,16.70192017,68.79306179,3.1492018,1
10.58138599,213.7764386,11298.45009,7.668897441,300.1846217,497.1691281,17.97129472,83.34530447,2.966945651,0
7.806909023,216.4731687,21299.31866,6.217597085,333.0735457,524.0797055,13.89563062,83.14699902,5.127910988,1
8.520806573,238.3351125,28779.65001,8.282808465,381.6493229,481.3188027,6.016336609,39.09117136,3.94060453,0
4.337119469,207.3619066,34355.61843,6.809153177,374.0727721,530.0696021,12.62203176,44.7503592,4.40163526,1
6.09617989,174.8716293,16314.23338,8.063020679,333.0735457,435.783775,10.65887825,62.08358884,5.142471132,0
7.636454091,238.9360743,18136.26158,11.08652625,351.5588107,514.9640601,8.637461294,55.60351213,3.332906497,0
6.906992172,216.7852908,19991.23915,7.302351651,340.1060278,356.4591369,9.614106025,61.12264363,2.124759352,0
7.464485186,227.0000192,26559.3609,5.657812133,300.6906507,332.0688251,16.05283764,28.6829518,3.880576017,1
8.315959071,221.2702228,16123.30445,9.475801129,348.1773307,501.6739826,22.15974723,75.36497409,2.760212574,0
3.906078355,233.402835,32144.79993,6.994839617,348.3594482,269.4490512,9.6541256,63.74306384,3.902879712,0
6.043212071,151.1483219,24207.08167,8.414071858,333.0735457,410.9092889,10.08505012,107.5859669,4.196726496,0
7.998090254,241.0002765,9609.740605,9.842346073,229.5755609,428.8823659,14.99056698,39.84237909,2.626546784,1
5.115817064,191.952743,19620.54533,6.060712995,323.8363839,441.7483793,10.96648615,49.23823132,3.902088768,0
8.277058198,242.5592458,12715.81428,5.128732541,371.3027473,561.7611561,15.22002138,61.79901424,3.751324091,1
8.218171066,116.0619504,22465.68756,5.000450606,333.0735457,408.3601989,6.732793598,90.99326781,4.246446172,0
6.664934584,218.7700084,16477.35081,7.325000809,299.8465235,412.3085879,17.19268526,41.03578909,4.502138214,0
5.117390303,225.6574044,30914.11158,6.207729478,371.6493915,356.8622871,8.073420571,77.38813808,3.937188442,1
5.803496976,193.2009914,19451.7676,4.146601118,255.9767456,365.477618,14.92061556,8.577012933,2.181714167,1
9.609834365,227.3669492,22690.04587,5.38543993,314.3174811,394.7315635,16.98835631,75.33969428,4.308357589,1
5.907078269,213.4710813,41839.45645,7.924762107,312.3299474,357.2589703,15.59896478,54.42187895,4.296479909,0
8.016279103,211.0293038,14034.4858,9.796999515,389.3387958,491.0790821,14.51299105,35.56596645,4.308222881,1
7.294364433,191.7736202,41569.95199,5.311112032,321.3205511,342.5013872,13.79253517,54.46352461,3.336582332,0
7.788054733,212.6914573,29879.06015,6.998961533,360.668259,359.5690815,14.82874304,83.85633634,3.368757217,1
7.966762553,163.9272419,13354.70651,7.476969241,333.0735457,366.3795436,17.12586347,66.6224851,4.816347767,1
6.336342762,214.0719823,14619.62726,6.584414155,315.9967929,370.7956045,12.21941068,83.66887899,3.78880332,0
7.553844615,212.2644411,14319.40137,5.793011891,362.8526538,450.5359095,18.17648296,66.6224851,4.37456385,1
6.948265449,225.23176,6874.586016,10.11698418,429.0456197,386.5820832,15.84519273,59.47401272,4.095611813,1
7.036752104,197.7136387,31251.64373,6.252423061,333.0735457,322.2176289,14.27172241,74.64426779,3.906526285,0
6.069363894,200.9162625,9323.21829,9.387522328,325.4669827,450.4413518,12.42337951,73.91402564,4.914809132,0
7.136102613,186.5827058,19502.53897,8.095426538,305.4300111,355.9372383,15.64512979,73.88561213,2.574191772,1
5.583832998,261.2338253,35278.68174,6.59461679,333.0735457,278.6390387,13.56538738,83.27489472,3.870156921,1
5.036453976,190.1645202,29258.73814,4.991061122,300.4759248,332.3597146,11.05580115,116.1616216,3.534665425,1
4.916819229,162.4567843,22829.12321,4.024455657,360.5904451,541.7723151,11.58014075,66.6224851,3.836703239,0
7.036752104,162.6262869,21318.96169,7.575278808,289.2084077,457.8115556,7.477315033,60.23847784,4.514981624,0
6.760790523,192.1426205,19089.94856,4.36452141,345.0188972,457.5548272,13.27252598,66.6224851,4.905490433,0
4.633202516,208.9080361,29307.12894,6.125585211,304.0317763,456.2148285,10.81715813,111.1153097,4.751858815,0
3.975752658,135.891978,17430.84194,6.305787651,373.486425,344.3989116,15.62431029,68.37096811,3.666823799,1
6.836059947,205.6677185,18321.3275,6.712854186,297.8371878,494.4842495,13.8089233,70.7142255,4.952508247,0
6.859323726,179.0688055,27567.37567,5.88555748,227.3484603,391.599708,14.6705549,83.46993431,4.501980015,1
4.941972157,166.7104405,19806.4113,8.031864863,426.1575186,352.0390921,15.49688693,68.60840187,5.076146746,1
5.30414266,160.9683582,25299.51156,6.28604311,300.5006892,497.7903905,15.01303033,61.11551322,4.165723664,0
11.06945629,256.2019803,43536.02087,4.047620471,333.0735457,433.4760113,12.42739492,55.73299125,4.880512381,0
6.225152013,169.7411715,29533.60883,5.574917123,333.0735457,380.1147511,17.59550987,75.51905904,2.770822653,0
6.897322141,211.3601667,25650.77764,6.766009907,333.0735457,383.0143102,13.93478804,90.52332986,5.02278363,0
7.509350205,192.4679546,17045.60009,8.815844633,346.7418224,266.3577439,15.93005092,83.26252889,4.321856147,0
6.958534137,187.7488492,13457.21113,7.363593124,330.7503922,350.6034312,16.71915574,77.67129222,4.1946,0
5.375895979,153.7128743,56867.85924,7.894086171,333.0735457,493.8884638,15.11602281,57.71299204,4.17421964,0
6.080992869,182.413992,31321.08243,7.624238583,318.7227507,498.4540987,11.3980069,81.28838221,2.09178684,1
8.896418988,222.2562929,8870.902966,6.011342433,332.0026304,425.2268617,10.84773685,66.6224851,3.700945733,0
6.917858355,200.7055053,27651.6091,6.529774496,321.6964552,453.6375097,11.28338664,91.94218052,5.544167317,1
7.260319682,194.2477421,8127.071254,6.674031761,394.5558349,312.3490171,16.00502153,65.02396013,4.282314756,0
6.897922717,173.3909282,16616.51662,6.352933531,329.3397676,337.4360877,12.44697563,60.15941277,4.490105279,1
8.458796988,241.76834,29317.14244,5.783275484,313.8855478,328.5794292,18.2960013,84.51098531,3.827431411,1
6.340027628,225.0281485,45222.50667,5.809031562,363.0057551,435.5004571,11.38593727,80.67031136,3.686001324,0
7.036752104,181.5624055,19289.36145,7.325055364,333.0735457,274.6965401,14.09340211,56.80132057,2.619420879,1
6.510855611,223.8606218,15147.17146,7.667533316,389.3911484,437.0513643,12.08502582,52.33907542,4.225608376,1
8.998375023,169.22833,21790.0109,7.923357067,333.0735457,436.9215083,18.22219495,73.21787544,4.516932985,0
8.3032638,232.4146727,16548.35673,6.343522655,301.0872465,395.3391019,13.78998507,78.62071507,3.892667002,0
7.213375388,213.7671763,27377.69978,6.915301472,327.717408,457.5115872,17.96873601,66.6224851,3.453438876,1
6.603640717,206.9197426,14598.02579,6.45214087,316.2535029,582.1106056,12.52093252,68.87249654,3.403798435,1
7.036752104,225.9590923,9660.658302,8.827654541,397.9242403,315.750909,16.71655697,17.00068293,3.959293615,1
6.020653841,197.46909,10529.3103,5.30535155,416.4952131,412.011733,9.90931484,59.16700236,5.217131275,0
8.141861116,210.3765614,25433.46501,8.390811851,385.2366564,321.8674741,11.48352362,85.30071701,4.136950486,0
7.260904363,189.077962,21391.16254,6.576866192,356.6222215,390.2852661,14.39160618,81.08245565,4.383823385,0
10.43329098,117.7912296,22326.89205,8.161504811,307.7075086,412.9868338,12.89070856,65.73347839,5.057310517,0
5.603325961,207.8971872,36873.55799,7.6313458,404.6729209,511.4375201,13.51523573,85.34558485,3.900421361,1
7.617151922,182.689825,33744.16681,6.225933056,369.5529578,327.2282451,14.06559734,82.78192571,3.422543431,1
5.092757239,239.7409161,28390.89136,1.390870905,258.4442941,452.3060416,13.83735193,71.51205257,4.636728696,1
6.728004386,201.1268956,22888.78806,7.663987986,319.4634909,325.5375394,16.78830607,58.96122018,4.410697353,0
6.681553568,238.5124406,26132.21181,6.304459107,309.2370093,326.0262267,8.138227491,46.08726016,2.956748075,0
9.960689858,169.9252485,15835.12282,7.143906656,301.7772526,388.8971588,13.56399225,71.59386576,3.434538463,1
6.44897109,237.4610992,18736.1909,5.599870342,333.0735457,235.0422835,11.545477,56.71550955,3.759326201,0
7.460147818,221.3432095,25480.91841,6.926943239,333.0735457,438.6196351,13.08908602,58.08399266,2.413628852,0
6.609680322,216.4280319,17963.86685,7.725313959,346.2853289,466.103008,11.46843204,41.25286912,3.589146441,0
6.628427347,215.2455321,18059.33085,6.931786686,333.0735457,374.4550618,11.6210743,77.94082203,3.405278618,1
7.036752104,163.9572402,19516.89804,7.178777064,393.8409175,587.8415806,14.8426735,69.00685628,4.169924018,0
9.406325753,216.7621587,27948.58945,6.156110794,355.4730347,347.9830783,16.34071505,32.10829248,3.097277957,0
7.752176213,182.0647049,13655.68065,6.817247235,337.7537758,328.2172512,15.23112896,92.25506242,4.72550711,0
8.59639118,189.5231608,14518.9745,5.124129422,422.990413,348.0414889,17.35807147,66.6224851,3.519884366,1
6.542281787,146.0553835,35965.74458,8.578677988,333.0735457,474.0077155,21.36638659,54.12734215,3.794055433,1
7.732880078,189.5098115,47022.74585,8.226724799,287.087053,567.7222811,14.98005401,71.20620916,3.510728004,1
7.036752104,139.3311518,2912.211247,10.33823398,343.3180208,532.8851961,11.07834122,42.17282405,4.093097749,0
10.55027327,185.1658146,32150.97939,8.933966139,333.0735457,566.3793974,14.28296053,85.39339919,3.951304463,1
8.394509585,224.3471475,23961.50453,4.724373099,337.4063418,476.5794564,17.21367608,64.97596072,3.712472834,0
4.032060534,200.0679728,14720.54483,6.482678612,333.0735457,519.2133704,16.60077716,77.2939405,4.814235096,0
4.197583589,189.4736767,31292.1277,7.105204272,333.0735457,370.7714128,11.98640181,50.32283042,5.206480177,0
4.740056688,176.6556313,24069.33591,4.01344441,367.8050161,288.2212976,13.20422003,77.8803755,5.467935706,1
8.903733775,194.2162752,13319.49571,5.566895792,323.4243624,317.3492443,17.1301576,61.42879055,4.365169642,0
8.247958056,195.5395359,28327.16734,5.378285961,281.2298526,588.6991934,18.07693775,70.79303618,4.723230706,1
6.021051323,178.2236826,18966.36305,10.2135746,333.0735457,400.5663301,12.84182829,60.87015055,4.661057552,0
8.847880711,190.7008532,11705.07228,6.66339707,380.592491,386.4641507,16.31910453,85.69364908,4.143450992,0
9.074922874,184.9150548,21633.72173,7.42738062,394.1965212,339.3553332,6.658138625,66.6224851,3.84047901,0
7.161714893,238.3335841,13680.76414,9.274119529,284.407842,478.7669705,16.83629125,74.38357982,3.909973568,0
7.386837696,189.5958143,29122.697,8.420763302,321.5677645,458.0441705,17.1969431,56.76991473,4.816705216,0
8.470545999,199.4897165,26559.38041,7.904381266,351.7389246,491.5197053,9.504879668,66.14635511,2.935801995,0
7.618119572,202.715501,44539.73832,5.816215976,338.0700701,459.0784198,13.35165195,73.60191818,3.769699537,1
6.528479453,176.9396759,18533.33783,6.083267856,336.2964131,491.4779238,13.53126371,96.94410397,4.063276428,0
7.054266774,212.4291243,7450.074375,8.727110118,333.0735457,396.0527818,11.38395352,75.21933821,4.780615832,0
8.107091815,213.029273,24531.86944,6.237222388,322.0970558,517.4900494,14.35203141,59.86028556,2.769164071,0
5.097786226,182.8190154,23590.31371,9.128797717,326.3348629,445.5626438,15.13778139,68.60810286,4.829323364,0
7.036752104,175.8339443,36819.98684,7.650455253,322.0219095,344.7160528,16.91891559,66.6224851,3.524413842,0
9.864727092,278.0814463,12978.19713,6.908571954,319.3820023,486.6379375,14.35134051,84.79879219,3.701895298,0
6.38171958,199.6350277,20453.8165,5.848734854,333.0735457,344.5995093,16.65141466,68.31308326,4.657694982,0
6.280978207,205.1231235,25972.80375,8.417895728,383.6714591,456.5439451,13.95471046,32.79902868,4.599432014,1
9.011480407,167.9189217,34865.35768,3.139552658,400.6917743,385.4096085,16.57419003,50.52655122,4.270801389,0
7.036752104,184.7860379,18113.0173,8.319079888,381.5132119,530.2483872,19.38594101,70.9575654,3.077034893,1
9.130768887,266.7449592,9929.19481,6.011964238,352.1532144,542.8067818,10.97420736,65.78245304,4.771443755,1
10.16483856,194.3028009,28915.64322,7.301688666,316.5252085,279.1654357,18.4523096,63.06245845,2.937686205,0
5.345345371,238.51023,10315.35397,7.822600687,281.7717071,496.3508753,12.6246132,87.34283315,2.362886022,0
3.841205038,186.9177655,19988.64926,7.174952252,333.0735457,483.3342093,13.42280176,74.3817014,3.635634543,0
9.286155021,222.6615514,12311.26837,7.289866041,332.2393595,353.7401,14.17176257,66.6224851,5.23998187,0
7.539287395,258.4900758,26999.38208,7.002092479,266.8031231,352.1959121,14.65080895,59.15884348,5.427372665,1
5.27222756,206.3131847,42210.88524,8.849716665,333.0735457,410.6485372,11.92799853,46.54036847,5.068556189,0
7.24019447,154.1375792,31144.70312,4.807069267,261.213317,451.0158383,10.85191677,66.6224851,3.362821763,1
7.036752104,209.8660948,20116.9111,6.941061732,370.3836939,338.9571983,11.34256197,51.15966921,3.619545637,1
8.433290824,161.195283,15904.24336,8.423765853,300.1190004,479.9959053,15.30375478,71.47850077,3.631542932,1
6.615350135,179.2406613,26392.86361,9.309160027,333.0735457,496.3635615,12.78659537,78.26236862,4.453443265,1
7.744098531,219.6587223,30809.7057,6.790681062,333.0735457,405.0322471,12.75877711,70.37182369,5.104188246,0
8.927905926,188.0544191,22139.87885,4.25272141,376.3345659,438.515587,8.597973316,92.82832061,5.474354698,0
7.036752104,190.8774698,39802.51492,5.216683162,288.2315179,365.1481516,13.68083772,91.92574167,4.989876168,1
5.571019711,189.7282292,26138.09761,8.83276203,361.8555486,434.0512533,16.16693104,88.72737266,3.931306748,0
6.455004797,176.6839728,24468.04839,5.756930039,314.7995983,477.5813462,16.24550434,57.72972383,2.293431406,0
7.243409879,188.0462961,20877.53484,8.454106777,333.0735457,377.6493439,16.35737458,71.6271361,4.466935915,1
7.800421289,210.6703042,19873.30092,7.284675602,333.0735457,448.5956405,7.024747096,55.80350265,3.345910382,1
7.889079735,208.4023672,24974.69277,7.296281894,333.0735457,453.1669866,12.52967959,60.43501604,4.034040701,0
5.862641233,185.0652199,44069.27216,4.382721317,412.6901114,331.5701387,15.30607892,59.60581211,5.50742094,1
7.036752104,201.572046,15618.13524,6.705210878,367.1934568,359.9520067,10.94097453,24.91497121,4.575874148,1
4.909640554,157.2404584,10488.77094,6.929793189,333.0735457,311.7457571,11.02379955,48.52552498,5.34532394,0
7.036752104,214.1723298,8985.911807,7.29797266,333.0735457,498.8039169,9.583323113,37.61648538,5.504749397,0
7.036752104,182.5339784,20049.2421,8.48046796,330.1278686,328.7009606,12.33228811,79.7847804,3.693510936,1
7.539881893,185.8259753,21575.24522,7.442998712,333.0796301,444.1166326,15.83056478,49.06797746,4.53159367,0
5.744067537,173.8508816,28391.99819,7.017330331,355.4615889,336.0618031,16.89517971,65.44736154,3.171655208,0
4.812433652,250.1839535,11465.57564,4.362641198,398.1619036,607.0265423,18.2100315,62.51146711,3.0209959,1
9.264390909,160.428694,19607.75492,3.988748936,416.6983846,427.7938337,14.99298978,95.80480037,3.175520774,0
8.862867931,181.6653979,17465.09589,7.131703512,356.4818901,529.0860026,15.43041818,60.60660291,5.758675719,0
5.664845758,186.6483585,18678.95081,5.153872814,313.0834891,335.505521,17.55156979,59.57183728,3.570290456,0
8.281120655,227.6543506,17995.40522,7.493278655,323.3799873,459.8655118,14.36366131,16.2915046,3.687995064,0
9.097617417,263.8241202,38413.05709,7.634362144,274.9590279,437.2635313,18.2858821,74.51256519,5.473663249,1
7.446089059,179.1468362,17763.31099,9.876515049,328.4590221,364.1341734,12.98249107,49.05124066,2.948657439,0
8.332953485,236.5324042,18881.79518,4.275693047,333.0735457,384.7291624,15.12105523,55.50773876,3.408299588,0
5.91375532,175.3260619,12044.62469,8.368785486,347.8803719,380.9671658,12.530827,65.19405321,4.023775902,1
7.605674821,210.3714356,9583.710441,8.509403339,371.4716905,325.6836912,11.78126502,86.51347439,5.554074526,1
7.117917746,216.1163186,20067.57279,9.605650817,349.084949,331.971661,17.5391297,84.03285792,4.213567957,0
5.976769618,258.952732,27267.98186,7.648599331,383.6571521,514.1189201,12.25679025,82.46979843,2.994671096,0
7.316804754,217.522862,31903.39981,9.865047503,376.9379723,425.9134002,8.992754272,69.50921982,3.50837265,0
7.340170884,210.1188126,12810.42316,8.86729383,309.6615775,412.7065583,12.38922918,73.51332057,3.919139533,1
6.823930137,146.1305994,13467.87978,6.423224369,289.5764597,412.8405064,14.30768668,81.52953366,4.016144076,0
9.293621613,193.0617225,50166.53332,6.301884152,333.0735457,365.4392023,14.22591746,98.62545714,3.661882214,1
5.606856131,211.5130972,32423.46269,6.812943275,333.0735457,446.3864036,20.92695018,52.21897874,4.070966098,0
6.629993518,209.1570219,20487.92383,7.278911619,332.8775737,524.8833294,20.75175131,60.23684354,3.155213653,0
8.018771949,228.1114626,27405.31621,6.491360268,333.0735457,494.6204407,8.716667103,56.18885178,4.356279098,0
9.349469962,252.1484987,13137.49076,6.173823145,320.323984,349.8160843,13.10989785,58.80129097,3.778022672,0
6.26637841,163.3854045,28141.2165,8.508750972,376.8705555,295.6751366,9.938444984,50.15973381,2.936610535,1
6.155249161,159.5195018,19781.6106,10.08160986,310.1406605,505.1083787,16.76860412,41.99545487,3.803908514,0
7.036752104,182.5822278,19575.47536,10.04838322,424.6889941,383.4909539,19.48294518,76.63479825,4.32920405,1
6.000723336,161.0023053,21111.6641,4.339125999,301.3071729,384.7532976,9.261965326,71.00221725,4.176218743,1
7.14394199,153.2363644,11553.03928,8.444687185,329.4044567,278.4832659,11.26688617,81.7184127,3.792840307,0
7.288736661,233.9778097,31617.07541,8.533888278,331.8381671,490.0470946,12.22534179,31.80202422,3.531384661,1
6.123193935,181.3124182,15135.12724,5.824041884,293.8407027,391.6103219,11.59179479,61.94668308,5.457830951,0
6.920799599,218.0986116,13477.38159,5.659837138,333.0735457,302.4123743,11.05457809,61.93377909,4.915733469,0
6.495435285,252.0109026,32775.63258,8.479302,333.0735457,330.0450518,9.854011285,80.56107733,3.39047054,0
6.530796124,138.0076716,19174.59325,7.347951526,333.0735457,490.6441377,16.33794929,66.6224851,3.181634909,0
7.835906989,206.6657881,17643.40715,8.137483669,333.0735457,474.9897733,16.16718554,68.08226489,3.183864093,1
7.888424515,269.5729132,15761.87137,8.173474688,333.0735457,490.895109,7.025536233,78.50227064,2.998065931,1
8.756926859,218.6377589,21752.02971,6.454876484,276.2781002,356.0757689,15.71314852,67.04963886,2.945671727,1
9.085637102,238.221968,9001.658753,9.820230919,325.104847,381.3465821,19.19574006,98.49081929,2.544020276,0
6.223677775,238.0842107,22423.49521,9.3367738,333.0735457,474.6653317,14.02776594,80.77427549,3.919575057,0
6.528490775,184.4291595,10835.20116,6.826330632,378.77572,430.4187865,13.62132497,100.8217919,4.585971676,1
7.533614823,186.9182451,11642.72754,5.890684294,333.0735457,363.5063443,10.7401459,49.5743083,3.462763987,0
9.001822865,263.5141882,15379.91276,6.473673833,355.006426,561.6870034,22.04545659,61.51434191,3.976873452,1
5.03377399,155.3214775,34971.80748,7.121477448,320.115497,500.6373262,18.31249854,63.19330599,3.244948477,0
5.873157137,153.6733815,21910.76357,9.752878652,319.3567433,352.456041,14.1541096,65.2346293,5.120887965,0
4.886379804,159.3179722,38633.30517,8.370179299,375.8991686,448.0508658,16.82061518,59.18318961,3.227849086,1
6.47237105,164.7689015,24246.50356,7.623012262,373.2128081,368.0795101,12.76414071,96.79540303,4.134575197,1
5.039373609,142.860598,40829.35317,7.27154271,333.0735457,386.8030566,16.82377293,52.29711325,4.957419783,0
8.079808358,174.1610935,12677.8415,7.295211586,333.5825418,589.5522114,14.85222533,39.52938651,3.611057441,0
6.58800729,244.9432199,23898.97448,6.780936115,273.7366439,330.9148199,9.250627524,47.3887398,4.216454466,0
5.859690474,163.4968949,19231.03329,6.54168146,339.3714799,468.3769554,19.74907906,61.79097988,2.747332827,0
7.732601709,166.9868253,18445.74346,7.17285087,333.0735457,453.3856317,13.11140152,77.232127,3.854993746,0
8.651023363,188.7116365,13207.86097,6.834673314,335.2447834,399.6910675,10.68936477,43.95331343,3.644278972,1
7.399724708,258.0199471,18535.04645,5.497159163,339.8389768,354.6673118,14.97900007,73.00849576,3.79512408,0
7.036752104,169.0419175,36152.8209,8.330388898,329.0397102,590.7487872,17.69511436,103.1504626,3.995973787,0
8.437875983,183.1066249,12856.92869,7.400019481,361.7796821,587.022609,15.92692077,77.95126165,3.815468994,0
7.457979827,183.4613095,14733.45876,7.475273364,335.6680457,482.6371798,8.963253883,82.58133835,4.497730796,1
5.15045654,186.5608459,18655.54189,7.024306505,333.0735457,379.5379369,17.60406646,58.831969,4.147028947,0
7.388518503,201.0577144,13921.14622,7.766494669,333.0735457,560.774729,14.4670949,74.37401767,4.409053528,0
